"914015342","3010392993","4273973337","2561641622","769329808","3940616966","3939370921","3040862449","1521034945","857739452","2033832187","478414547","3527854764","138942160","2470766884","670674365","1243595495","323980992","1683648680","504904996","4250528859","3931327974","577547940","638668383","162761529","2573090247","153316201","1655994066","3958187421","248417127","1560647648","3641341526","1286208078","764626767","4178770724","1236275474","3169206895","2317641464","4017010304","2707193768","2870102576","1168519666","3586314891","3595390408","3464595110","3212947054","2073778706","3934330120","2748975807","449474969","2588151936","2070907328","3826635082","1677264122","1079430721","1386461338","4271669515","1737617165","3704621986","3683851298","3166337736","3038745686","2502454907","1383553419","2681301180","930795861","402073346","1686763031","3709291868","2214490950","919842253","68096879","658439765","1331467004","3856148644","664614921","3715384387","1030869975","1505406542","2141112024","2791811659","94152981","2818203320","1089267951","3440366158","653951531","458623292","3105935804","2155813967","3276769092","3475221896","2238903402","2455635409","3697882837","2904794804","3610661654","223617308","2477129727","932727950","292366462"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,2,1,1,1,2,1,1,4,1,1,1,1,4,5,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,6,1,1,1,1,3,1,1,1,1,1,1,1,6,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1
1,3,2,2,5,1,1,2,1,1,4,1,1,1,1,4,5,1,2,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,6,4,1,1,1,3,6,1,1,4,1,1,1,6,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,3,1,5,1,1,2,4,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,3,1,1,1,1
1,5,3,2,5,2,1,2,1,1,4,1,5,1,1,5,5,1,4,1,2,7,1,1,1,1,1,1,3,1,2,1,1,3,6,4,1,1,1,3,6,1,1,4,1,2,2,6,1,1,4,1,4,1,2,1,1,3,1,2,1,1,1,1,1,2,3,2,5,1,1,2,4,1,3,1,3,1,1,1,2,1,1,1,1,1,2,1,4,4,4,1,1,1,1,7,1,1,1,1
1,5,4,2,5,2,2,2,1,1,4,1,9,1,1,5,5,1,4,3,2,7,1,1,1,1,1,1,3,4,2,2,1,3,6,4,1,1,1,3,6,1,1,4,2,2,3,6,4,1,6,1,4,1,2,1,1,3,2,2,1,1,1,1,1,3,3,2,5,1,2,2,4,2,3,1,3,1,1,1,3,1,1,1,1,1,2,1,4,4,6,6,1,3,1,7,1,1,1,1
1,5,4,2,5,2,2,2,1,1,4,3,9,1,1,5,5,2,4,4,2,7,1,2,1,4,1,1,3,4,2,2,1,3,6,4,1,1,1,3,6,1,1,4,2,2,3,6,5,1,6,1,4,1,2,1,2,3,2,2,8,1,1,1,1,4,3,2,5,3,2,2,4,2,3,1,3,2,1,5,3,5,1,3,3,1,2,1,4,4,6,6,1,3,1,7,2,1,2,1
1,5,4,2,5,2,2,2,1,1,4,3,9,1,1,5,5,3,4,4,2,7,3,2,2,4,1,1,3,4,2,2,1,3,6,4,1,2,1,4,6,1,1,4,2,2,3,6,5,3,6,1,4,1,2,1,3,3,3,2,8,2,3,1,1,4,3,2,5,3,2,2,4,2,3,1,3,2,4,5,3,5,2,3,3,1,2,1,4,4,6,6,2,3,1,7,3,1,2,1
1,5,4,2,5,2,2,2,1,1,4,4,9,2,1,5,5,3,4,4,2,7,3,2,2,4,1,1,3,4,2,2,1,3,6,4,1,2,1,4,6,1,3,4,2,2,3,6,5,3,6,2,4,1,2,1,3,3,3,2,8,3,6,1,1,4,3,2,5,3,2,2,4,2,3,1,3,2,4,5,3,5,3,3,3,1,2,1,4,4,6,6,2,3,1,7,3,1,2,1
2,5,4,2,5,2,2,2,1,1,4,4,9,2,1,5,5,3,4,4,2,7,3,2,2,4,1,1,3,4,2,2,1,3,6,4,1,2,1,4,6,1,3,4,2,2,3,6,5,3,7,5,4,3,6,3,3,3,3,2,8,3,6,1,1,4,3,2,8,3,2,2,4,2,3,1,3,2,4,5,3,5,3,3,3,1,2,1,5,4,6,6,2,3,1,7,3,1,2,1
2,5,5,2,5,2,2,2,1,1,4,4,9,2,2,5,5,3,4,4,2,7,3,2,2,4,1,1,3,4,2,2,1,3,7,4,2,2,1,4,6,1,3,4,2,2,3,8,5,3,7,5,4,3,6,4,3,3,3,2,8,3,6,1,1,4,3,2,8,3,2,2,4,2,3,1,3,2,4,5,3,5,3,3,3,1,2,1,7,4,6,6,2,3,1,7,3,1,2,1
2,5,5,4,5,2,2,2,1,1,5,4,9,2,2,5,5,3,4,4,2,7,3,2,2,4,1,1,6,4,2,2,1,3,9,5,3,2,1,4,6,1,3,4,2,2,3,10,5,3,7,5,4,3,6,4,3,4,3,2,8,3,6,1,1,4,5,2,8,3,2,2,4,2,8,1,3,2,4,5,3,5,3,3,3,1,2,1,7,4,6,6,2,3,1,7,3,1,2,2
2,7,5,4,7,2,2,2,1,1,7,4,10,2,2,5,10,3,4,4,2,7,3,2,2,4,1,1,9,4,2,2,1,3,11,5,3,2,1,4,6,1,3,4,2,2,3,10,5,3,7,5,4,3,6,4,3,5,3,2,8,3,6,1,1,4,5,2,8,3,4,2,4,2,8,1,4,2,4,5,3,5,3,3,3,1,2,1,10,4,6,6,2,3,1,7,3,1,2,2
