"935302185","4216963818","1920386110","1459917551","3876097649","1208379746","4067144048","2919427790","2599788788","2155530530"
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1001,999,1001,998,1000,1000,998,999,997,999
1020,1040,1023,1016,1017,1034,1026,1037,1036,1029
1144,1142,1148,1117,1101,1135,1149,1144,1144,1137
1385,1383,1393,1402,1402,1409,1461,1459,1405,1404
1714,1705,1748,1738,1777,1794,1785,1807,1718,1759
2120,2125,2152,2097,2168,2205,2118,2157,2088,2197
2538,2470,2585,2479,2522,2525,2432,2516,2427,2597
2855,2808,2892,2778,2808,2871,2793,2859,2723,2906
3021,2978,3045,2942,2968,3016,2945,3019,2868,3047
3146,3105,3192,3070,3128,3170,3081,3158,3002,3200
3278,3242,3355,3237,3265,3303,3230,3285,3140,3325
3406,3347,3480,3363,3392,3425,3350,3395,3264,3463
3580,3558,3661,3579,3589,3633,3571,3596,3461,3688
3845,3858,3963,3879,3857,3957,3917,3899,3741,4058
4273,4251,4360,4289,4246,4395,4379,4316,4224,4537
4627,4600,4705,4649,4598,4778,4747,4668,4586,4898
5055,4964,5148,4995,5055,5187,5133,5095,4944,5279
5717,5589,5809,5614,5717,5858,5799,5797,5505,5910
6335,6190,6397,6195,6285,6481,6424,6397,6043,6602
6920,6752,6905,6751,6780,7064,6883,6931,6544,7157
7419,7208,7433,7219,7237,7540,7355,7464,6973,7642
7875,7638,7908,7678,7737,7926,7844,7949,7396,8115
8191,7920,8250,8030,8081,8220,8204,8293,7739,8479
8538,8246,8653,8379,8435,8604,8606,8618,8079,8879
9166,8840,9284,8974,9077,9302,9290,9231,8704,9511
9876,9609,10028,9582,9817,10024,10083,9917,9382,10232
10639,10427,10788,10340,10600,10778,10937,10726,10168,11114
11604,11298,11607,11247,11503,11712,11831,11671,10967,12027
12682,12161,12609,12147,12421,12698,12799,12693,11879,13049
13411,12838,13330,12839,13068,13415,13483,13418,12568,13798
14095,13547,13999,13564,13749,14131,14177,14162,13205,14539
15188,14526,15021,14687,14701,15176,15241,15236,14150,15555
16115,15400,16062,15652,15662,16065,16275,16334,15090,16633
17077,16322,17110,16595,16670,17064,17293,17282,15977,17681
18072,17311,18110,17498,17626,18023,18423,18299,16994,18746
19185,18334,19147,18556,18768,19143,19591,19392,18069,19917
20034,19193,20054,19353,19604,20054,20440,20308,18885,20743
20982,20090,20987,20275,20519,21058,21420,21251,19767,21638
22479,21517,22455,21701,21967,22567,22829,22620,21109,23009
23904,22915,23902,23196,23353,23991,24348,24086,22489,24592
25414,24341,25342,24524,24833,25470,25865,25674,23976,26166
26896,25878,26816,25953,26279,26986,27492,27268,25458,27657
28536,27323,28372,27524,27797,28446,29051,28839,26930,29167
29626,28394,29523,28640,28887,29498,30120,29951,27935,30268
30783,29394,30684,29817,30005,30629,31251,31097,29058,31467
