"288126309","2256843489","2093583482","2415621651","138154426","610958189","1652629380","1870480165","918005686","623536972"
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
100,100,100,100,99,100,99,99,99,100
101,100,101,100,102,106,99,105,105,101
107,102,110,111,122,114,111,111,118,113
135,125,126,144,152,135,126,141,126,143
182,153,153,174,197,182,155,171,159,177
215,183,201,210,232,225,183,205,186,228
258,232,248,240,263,260,215,239,232,265
292,279,288,270,291,291,252,272,271,288
309,300,304,279,306,306,269,286,295,299
320,311,319,292,324,312,285,298,306,305
331,317,329,304,337,321,298,317,320,317
335,323,333,314,343,327,324,331,336,329
351,328,355,336,377,348,343,347,354,352
368,340,374,350,420,395,364,385,374,369
403,378,437,374,465,441,391,424,423,418
457,402,484,396,504,494,421,471,444,471
508,450,522,422,537,526,458,503,484,513
569,499,577,483,590,584,512,553,541,569
644,552,637,546,667,627,576,611,591,635
707,603,688,583,709,689,613,653,638,674
748,647,728,621,754,732,657,695,699,720
795,698,785,658,811,787,706,733,748,754
813,724,820,679,841,811,736,765,787,781
845,749,856,708,877,847,765,799,813,812
890,788,926,752,944,899,811,847,884,879
959,838,995,825,997,947,880,913,949,960
1039,902,1079,893,1087,1038,956,1006,1006,1056
1137,991,1174,960,1184,1107,1045,1114,1083,1127
1240,1068,1273,1024,1282,1193,1124,1218,1163,1217
1329,1127,1342,1073,1327,1269,1176,1280,1230,1269
1428,1192,1416,1144,1397,1341,1232,1326,1285,1341
1520,1281,1533,1208,1512,1436,1344,1422,1395,1420
1594,1365,1632,1287,1630,1532,1444,1500,1477,1498
1676,1461,1719,1370,1735,1637,1536,1591,1575,1601
1754,1538,1818,1455,1827,1735,1631,1685,1664,1710
1846,1621,1904,1560,1925,1815,1719,1793,1759,1798
1914,1699,1983,1616,2006,1891,1788,1857,1835,1879
2021,1759,2090,1687,2073,1958,1851,1944,1907,1946
2158,1879,2218,1805,2220,2094,1995,2060,2080,2088
2301,2004,2343,1918,2362,2212,2117,2208,2215,2237
2436,2136,2480,2038,2502,2367,2257,2333,2342,2379
2586,2299,2599,2150,2634,2518,2400,2450,2465,2485
2731,2435,2783,2268,2804,2672,2558,2596,2639,2643
2845,2556,2909,2367,2912,2774,2673,2705,2752,2730
2965,2648,3016,2468,3001,2863,2777,2799,2855,2851
