"2075482818","2981823558","2058410379","3881174523","3857943454","1557601044","3943515650","2696881985","2954285380","2885556519"
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,20,19,20,19,20,20,20
19,20,20,22,19,20,22,20,21,20
20,24,29,24,19,22,23,20,24,20
26,29,37,27,22,22,28,24,27,28
34,33,41,29,26,28,35,28,28,37
41,38,43,36,30,35,38,32,37,45
46,40,45,41,38,39,41,42,45,56
52,42,52,46,46,44,44,50,54,65
55,43,59,53,46,45,45,51,59,68
57,44,59,54,46,47,46,52,64,68
57,44,65,59,49,50,50,52,76,69
60,47,69,65,51,52,52,56,76,69
65,59,76,65,54,55,62,58,77,70
78,68,81,67,59,55,64,61,80,74
83,75,86,74,63,55,65,68,83,82
86,79,90,81,65,57,69,69,93,92
99,82,98,83,66,66,72,74,100,99
108,92,109,86,77,74,74,76,105,109
109,94,116,92,79,76,79,83,112,133
116,98,133,104,82,86,83,94,123,141
122,106,141,108,93,96,94,97,137,150
133,115,150,118,96,98,103,103,147,152
141,119,157,123,98,98,113,110,152,153
149,122,160,129,102,103,114,113,155,155
163,139,169,146,110,109,119,113,159,164
174,144,178,149,118,112,124,114,164,176
188,153,191,150,125,115,138,120,178,186
199,161,194,153,141,119,142,127,200,212
207,175,205,162,151,124,148,144,218,238
215,184,219,172,157,129,153,155,224,250
228,194,227,181,161,141,162,163,234,256
244,204,236,185,173,155,170,172,249,273
257,213,254,197,177,170,180,178,265,281
272,231,278,212,181,172,192,194,280,293
293,248,296,226,200,177,208,205,295,311
307,259,312,243,217,182,232,216,316,327
317,270,319,252,220,194,248,222,332,339
331,280,330,262,230,201,261,231,339,348
344,291,344,276,241,209,278,247,356,368
363,301,357,304,262,223,289,263,371,398
382,330,382,315,280,241,307,293,395,434
396,351,395,332,293,249,314,315,417,454
421,378,417,347,308,252,323,334,439,475
436,396,448,366,316,266,337,349,452,494
462,411,479,386,325,278,344,353,461,502
