"331892335","835812991","2411704737","1436975170","493509535","2620829553","3463963902","1522509675","760920801","4267061713"
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
19,19,20,20,19,19,19,19,19,20
22,19,22,20,19,19,19,19,19,20
25,19,24,20,19,19,22,22,20,23
28,22,25,30,19,19,28,24,26,28
34,25,33,45,22,25,30,29,35,29
35,29,38,49,32,32,35,36,41,36
41,41,40,55,37,48,40,43,43,38
44,45,48,56,44,58,46,47,50,46
46,49,50,56,48,58,47,53,56,55
51,53,52,56,52,60,47,53,57,56
55,54,55,61,52,63,49,54,60,57
61,57,55,63,54,64,49,55,60,57
63,62,64,78,54,69,56,61,65,57
70,65,66,91,57,70,65,66,73,60
73,67,70,96,62,77,70,70,80,69
78,68,75,101,66,86,76,71,86,75
81,70,77,108,73,91,82,75,89,80
96,78,84,113,93,100,90,83,95,90
112,86,89,119,106,120,94,89,102,97
118,92,97,125,110,135,98,94,110,120
130,96,105,129,113,142,106,106,122,124
143,114,117,133,121,155,113,114,126,131
144,120,120,140,122,160,118,119,130,134
156,124,122,153,124,165,123,121,132,136
166,125,136,169,128,187,125,124,145,143
183,129,149,190,136,198,135,135,154,150
194,143,159,209,147,210,140,147,160,168
200,149,172,217,165,223,154,156,171,181
211,161,192,232,178,238,166,174,189,196
218,169,201,236,188,245,172,181,196,203
234,177,208,240,199,256,181,188,202,219
250,195,219,257,210,270,206,194,212,232
265,209,223,269,216,281,213,196,219,251
281,226,231,289,222,306,222,208,241,256
291,237,238,315,231,330,232,213,257,268
314,245,246,345,246,348,245,236,274,283
327,250,259,361,252,364,247,246,289,291
343,254,281,374,259,371,253,252,295,302
354,268,311,409,285,401,275,271,309,317
365,278,330,428,312,420,299,297,328,342
372,293,345,445,334,436,311,307,352,374
391,313,367,462,356,464,332,327,379,395
406,326,384,484,371,482,359,345,403,424
432,352,392,502,381,498,373,356,426,448
447,370,400,518,392,513,389,362,446,466
