"3835828933","1069540529","3762043150","658336441","3145222890","745660845","3019164877","3174949406","2603176391","1438640719"
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
200,200,199,199,200,199,200,199,199,199
206,204,202,201,215,203,206,208,204,205
217,215,231,222,244,220,231,224,220,233
265,265,284,281,286,283,286,264,283,281
349,335,370,353,343,345,343,337,335,369
443,388,449,411,408,409,426,420,399,450
524,446,509,505,494,477,508,481,483,525
584,518,563,580,562,549,574,567,544,573
613,548,598,622,592,584,614,607,579,596
635,579,635,639,624,618,642,622,608,627
657,596,664,656,641,656,668,646,650,653
670,615,695,685,667,682,696,675,673,688
712,642,723,736,699,723,733,717,709,741
773,686,780,790,751,770,796,779,776,823
871,765,864,866,809,862,881,857,881,911
942,837,949,951,877,957,964,923,939,977
1026,910,1014,1064,954,1027,1049,996,1020,1065
1149,1035,1138,1193,1083,1146,1185,1153,1131,1202
1245,1137,1250,1277,1217,1242,1286,1260,1219,1298
1346,1234,1328,1363,1296,1344,1407,1374,1323,1391
1430,1318,1407,1434,1406,1427,1480,1478,1422,1461
1518,1400,1492,1518,1494,1488,1580,1573,1490,1571
1602,1466,1541,1622,1563,1557,1666,1628,1555,1649
1677,1510,1615,1694,1617,1635,1736,1710,1626,1730
1793,1621,1753,1824,1681,1754,1891,1825,1741,1848
1910,1763,1902,1963,1824,1885,2029,1948,1880,1991
2078,1926,2063,2123,1966,2058,2180,2093,2045,2137
2261,2125,2234,2305,2118,2256,2353,2263,2202,2324
2482,2348,2398,2522,2301,2495,2550,2452,2361,2508
2599,2492,2526,2665,2420,2610,2709,2614,2485,2681
2716,2610,2655,2785,2569,2712,2835,2787,2609,2790
2906,2774,2818,2985,2752,2869,3065,3014,2743,2987
3096,2926,2984,3186,2938,3019,3260,3197,2904,3158
3278,3080,3193,3367,3108,3184,3434,3387,3093,3353
3489,3252,3388,3541,3262,3392,3624,3533,3267,3591
3718,3486,3630,3803,3448,3602,3864,3739,3515,3798
3888,3667,3786,4016,3579,3778,4019,3898,3675,3976
4080,3824,3992,4186,3723,3948,4230,4061,3813,4153
4338,4133,4238,4477,3932,4214,4510,4321,4061,4454
4578,4428,4480,4749,4171,4498,4809,4612,4320,4735
4867,4696,4729,5031,4486,4751,5110,4947,4584,5002
5178,4970,4968,5308,4815,5045,5415,5228,4824,5266
5451,5241,5233,5630,5092,5345,5699,5509,5113,5550
5639,5417,5440,5881,5270,5547,5923,5741,5283,5759
5844,5607,5652,6099,5448,5750,6168,5935,5492,5947
