"3320448527","2359354966","1506183298","2346545086","11345746","4270515375","231134904","3137438122","2859124939","3113762457"
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,20,19,19,19,19,19,19,19,20
19,22,19,19,19,20,19,19,19,23
19,28,19,22,21,23,19,20,20,25
21,30,21,30,24,35,22,28,29,28
25,30,29,33,27,43,27,34,32,33
36,38,39,37,32,49,36,36,40,40
36,48,40,40,40,58,50,41,47,45
43,54,48,42,47,60,56,53,52,53
47,56,48,43,48,61,57,56,56,56
49,59,49,49,49,61,58,57,59,58
49,62,53,56,52,65,59,57,62,59
49,65,55,58,54,74,63,57,65,60
49,69,55,58,57,79,66,60,68,63
53,73,58,59,57,88,71,62,75,73
62,82,65,62,65,101,76,68,86,76
72,86,73,67,69,105,84,75,88,82
76,93,76,80,75,110,99,82,90,88
85,95,83,87,90,116,110,101,105,94
96,102,92,94,99,122,121,118,114,96
100,106,92,98,105,131,133,122,124,98
102,116,99,104,111,140,138,130,134,102
108,127,106,111,117,144,144,138,149,104
108,130,110,115,124,155,148,139,159,113
110,132,112,124,125,161,150,144,166,121
123,146,122,134,140,177,158,155,173,129
130,161,126,141,148,189,176,161,178,139
151,169,134,151,155,197,193,174,191,144
174,182,144,168,164,203,210,198,214,157
191,195,148,176,173,220,220,216,230,160
195,200,153,185,194,230,230,234,245,165
206,216,165,196,206,233,250,242,248,171
216,232,171,207,220,252,277,252,258,179
222,248,179,216,237,272,309,265,288,198
238,258,184,235,249,288,328,289,299,211
247,267,190,242,255,301,338,310,315,225
263,281,192,255,276,309,358,317,335,240
276,291,195,264,285,313,364,320,346,248
288,303,212,280,295,325,380,332,361,265
322,331,221,316,315,349,412,354,381,274
350,352,238,339,331,378,432,375,394,283
371,380,259,358,350,401,451,398,417,293
382,396,278,372,379,425,478,423,441,306
402,422,293,393,403,445,521,446,469,325
416,430,296,405,417,469,537,464,483,344
430,449,301,427,430,478,550,473,497,354
